 114.00000000 -124.50000000 -38.26349258 
 114.00000000 -124.00000000 -38.26349158 
 114.00000000 -123.50000000 -38.26348287 
 114.00000000 -123.00000000 -38.26349033 
 114.00000000 -122.50000000 -38.26347454 
 114.00000000 -122.00000000 -38.26345009 
 114.00000000 -121.50000000 -38.26341730 
 114.00000000 -121.00000000 -38.26337459 
 114.00000000 -120.50000000 -38.26332300 
 114.00000000 -120.00000000 -38.26326083 
 114.50000000 -130.00000000 -38.26327373 
 114.50000000 -129.50000000 -38.26330408 
 114.50000000 -129.00000000 -38.26333087 
 114.50000000 -128.50000000 -38.26335445 
 114.50000000 -128.00000000 -38.26337296 
 114.50000000 -127.50000000 -38.26338821 
 114.50000000 -127.00000000 -38.26341929 
 114.50000000 -126.50000000 -38.26343135 
 114.50000000 -126.00000000 -38.26343858 
 114.50000000 -125.50000000 -38.26343961 
 114.50000000 -125.00000000 -38.26347071 
 114.50000000 -124.50000000 -38.26347494 
 114.50000000 -124.00000000 -38.26347300 
 114.50000000 -123.50000000 -38.26346346 
 114.50000000 -123.00000000 -38.26347118 
 114.50000000 -122.50000000 -38.26345480 
 114.50000000 -122.00000000 -38.26342993 
 114.50000000 -121.50000000 -38.26339684 
 114.50000000 -121.00000000 -38.26335396 
 114.50000000 -120.50000000 -38.26330233 
 114.50000000 -120.00000000 -38.26324022 
 115.00000000 -130.00000000 -38.26327077 
 115.00000000 -129.50000000 -38.26329921 
 115.00000000 -129.00000000 -38.26332411 
 115.00000000 -128.50000000 -38.26334593 
 115.00000000 -128.00000000 -38.26336281 
 115.00000000 -127.50000000 -38.26339295 
 115.00000000 -127.00000000 -38.26340711 
 115.00000000 -126.50000000 -38.26341627 
 115.00000000 -126.00000000 -38.26342104 
 115.00000000 -125.50000000 -38.26344769 
 115.00000000 -125.00000000 -38.26345379 
 115.00000000 -124.50000000 -38.26345337 
 115.00000000 -124.00000000 -38.26344763 
 115.00000000 -123.50000000 -38.26346344 
 115.00000000 -123.00000000 -38.26345258 
 115.00000000 -122.50000000 -38.26343409 
 115.00000000 -122.00000000 -38.26340686 
 115.00000000 -121.50000000 -38.26337131 
 115.00000000 -121.00000000 -38.26333092 
 115.00000000 -120.50000000 -38.26327889 
 115.00000000 -120.00000000 -38.26323910 
 115.50000000 -130.00000000 -38.26327203 
 115.50000000 -129.50000000 -38.26329875 
 115.50000000 -129.00000000 -38.26332240 
 115.50000000 -128.50000000 -38.26334142 
